category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity,discountamount,discountpercent_calculated
Munchies,Sugarfree Gold Low Calorie Sweetner,65.0,6,3,61.0,110,False,100,4.0,6.153846153846154
Munchies,Ching's Secret Paneer Chilli Masala,10.0,0,2,10.0,20,False,20,0.0,0.0
Munchies,Dabur Honey ,220.0,7,3,204.0,500,False,500,16.0,7.2727272727272725
Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,17,3,23.0,65,False,65,5.0,17.857142857142858
Munchies,Everest Tea Masala,55.0,9,2,50.0,50,False,50,5.0,9.090909090909092
Munchies,Ching's Paneer Chilli Masala,44.0,0,4,44.0,60,False,60,0.0,0.0
Munchies,Sunfeast YiPPee! Magic Masala Noodles,70.0,10,3,63.0,405,False,405,7.0,10.0
Munchies,Everest Meat Masala Powder,74.0,9,3,67.0,100,False,100,7.0,9.45945945945946
Munchies,Pillsbury Atta With Multigrains Wheat Grains,295.0,16,6,245.0,5000,False,5,50.0,16.94915254237288
Munchies,Mother's Recipe Tamarind Paste,50.0,2,6,49.0,200,False,200,1.0,2.0
Munchies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49.0,8,6,45.0,200,False,200,4.0,8.16326530612245
Munchies,Popular Essentials Cloves (Lavang),75.0,17,6,62.0,50,False,50,13.0,17.333333333333336
Munchies,Sunfeast Yippee! Power Up Atta Noodles,96.0,15,6,81.0,280,False,280,15.0,15.625
Munchies,Suhana Paneer Tikka Masala Mix,40.0,5,6,38.0,50,False,50,2.0,5.0
Munchies,24 Mantra Turmeric Powder,35.0,2,6,34.0,100,False,100,1.0,2.857142857142857
Munchies,24 Mantra Super Grain Quinoa,190.0,0,4,190.0,500,False,500,0.0,0.0
Munchies,Everest Powder - Egg Curry Masala,40.0,2,6,39.0,50,False,50,1.0,2.5
Munchies,Popular Essentials Pe Shah Jeera ,60.0,15,6,51.0,50,False,50,9.0,15.0
Munchies,24 Mantra Organic Sattu Atta,95.0,0,6,95.0,500,False,500,0.0,0.0
Munchies,Smith & Jones Pasta Masala,46.0,0,6,46.0,54,False,54,0.0,0.0
Munchies,Weikfield Vanilla Custard Powder,142.0,9,3,128.0,500,False,500,14.0,9.859154929577464
Munchies,Sugarfree Natura Low Calorie Sweetner ,300.0,10,3,270.0,42,False,42,30.0,10.0
Munchies,Pillsbury Vanilla Custard Powder,37.0,2,6,36.0,100,False,100,1.0,2.7027027027027026
Munchies,24 Mantra Organic Rajma,145.0,0,6,145.0,500,False,500,0.0,0.0
Munchies,Popular Essentials Broken Wheat/Daliya,35.0,2,6,34.0,500,False,500,1.0,2.857142857142857
Munchies,Zorabian Chicken Smoked Ham,205.0,5,1,194.0,250,False,250,11.0,5.365853658536586
Munchies,Smith & Jones Peri Peri Masala,99.0,0,6,99.0,75,False,75,0.0,0.0
Munchies,Saffola Veggie Twist Masala Oats,195.0,12,2,171.0,500,False,500,24.0,12.307692307692308
Munchies,Popular Essentials Urad Dal Split (Un-Polished),85.0,9,5,77.0,500,False,500,8.0,9.411764705882353
Munchies,Weikfield Baking Powder,22.0,0,6,22.0,50,False,50,0.0,0.0
Munchies,Popular Essentials Bajra Whole,65.0,13,6,56.0,1000,False,1,9.0,13.846153846153847
Munchies,Weikfield Veg Jelly Crystals - Strawberry,45.0,2,6,44.0,90,False,90,1.0,2.2222222222222223
Munchies,Weikfield Veg Jelly Crystals - Raspberry,45.0,2,6,44.0,90,False,90,1.0,2.2222222222222223
Munchies,Popular Essentials Masoor Dal Split (Un-Polished),70.0,10,4,63.0,500,False,500,7.0,10.0
Munchies,Popular Essentials Ajwain Whole,50.0,12,2,44.0,100,False,100,6.0,12.0
Munchies,Popular Essentials Pista Salted (With Shell),470.0,21,5,371.0,250,False,250,99.0,21.06382978723404
Munchies,The Bake Shop Bread Crumbs,50.0,6,3,47.0,400,False,400,3.0,6.0
Munchies,Popular Essentials Horse Gram,40.0,10,4,36.0,500,False,500,4.0,10.0
Munchies,Hershey's Chocolate Syrup,95.0,0,4,95.0,200,False,200,0.0,0.0
Munchies,Godrej Yummiez Chilli Chicken Sausages ,160.0,10,3,144.0,250,False,250,16.0,10.0
Munchies,Everest Kasuri Methi,25.0,0,6,25.0,25,False,25,0.0,0.0
Munchies,Satyam Makhana,208.0,0,6,208.0,100,False,100,0.0,0.0
Munchies,Everest Tandoori Chicken Masala,39.0,2,5,38.0,50,False,50,1.0,2.564102564102564
Munchies,Weikfield Falooda Mix - Kesar Pista,49.0,2,3,48.0,200,False,200,1.0,2.0408163265306123
Munchies,Weikfield Cocoa Powder,70.0,7,6,65.0,50,False,50,5.0,7.142857142857142
Munchies,Pantai Coconut Cream,150.0,4,4,143.0,400,False,400,7.0,4.666666666666667
Munchies,Popular Essentials Coriander Seeds,15.0,0,5,15.0,50,False,50,0.0,0.0
Munchies,Ching's Singapore Curry Instant Noodles,60.0,0,4,60.0,240,False,240,0.0,0.0
Munchies,Eastern Fish Masala,48.0,2,5,47.0,100,False,100,1.0,2.083333333333333
Munchies,Pillsbury Atta/Godihittu - Chakki Fresh,275.0,0,6,275.0,5000,False,5,0.0,0.0
Munchies,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215.0,9,4,194.0,1000,False,1,21.0,9.767441860465116
Munchies,Everest Dry Ginger Powder,75.0,9,4,68.0,100,False,100,7.0,9.333333333333334
Munchies,Pillsbury Cooker Cake Mix - Choco,100.0,11,6,89.0,159,False,159,11.0,11.0
Munchies,Hersheys Chocolate Almond Syrup,200.0,0,2,200.0,450,False,450,0.0,0.0
Munchies,Satyam Nighties Spices  Chilli Pandi,56.0,7,5,52.0,100,False,100,4.0,7.142857142857142
Munchies,Popular Essentials Popular Essential Pista Salted (With Shell),190.0,10,6,171.0,100,False,100,19.0,10.0
Munchies,Godrej Yummiez Chicken Punjabi Tikka ,295.0,9,6,266.0,360,False,360,29.0,9.830508474576272
Munchies,Popular Essentials Rozana Sona Masuri Raw Rice,350.0,10,5,312.0,5000,False,5,38.0,10.857142857142858
Munchies,24 Mantra Mustard Oil (Cold Pressed) ,350.0,10,6,312.0,1000,False,1,38.0,10.857142857142858
Munchies,24 Mantra Organic Black Pepper,170.0,7,6,157.0,100,False,100,13.0,7.647058823529412
Munchies,Popular Essentials Green Moong Whole,90.0,16,3,75.0,500,False,500,15.0,16.666666666666664
Munchies,24 Mantra Organic Masoor Dal - Split,95.0,7,6,88.0,500,False,500,7.0,7.368421052631578
Munchies,Praakritik Organic Natural Rock Salt,60.0,6,3,56.0,500,False,500,4.0,6.666666666666667
Munchies,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,390.0,11,5,347.0,1000,False,1,43.0,11.025641025641026
Munchies,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0,4,60.0,240,False,240,0.0,0.0
Munchies,Saffola Everyday Peppy Tomato Masala Oats,195.0,12,6,171.0,500,False,500,24.0,12.307692307692308
Munchies,Dabur 100% Pure Honey - Worlds No.1,430.0,10,6,387.0,1000,False,1,43.0,10.0
Munchies,Popular Essentials Star Anise,70.0,10,5,63.0,25,False,25,7.0,10.0
Munchies,Ching's Secret Chicken 65 Masala - Chicken,10.0,0,5,10.0,20,False,20,0.0,0.0
Munchies,Cadbury Cocoa Powder,223.0,5,6,211.0,150,False,150,12.0,5.381165919282512
Munchies,Praakritik Natural Desi Gir Cow A2 Ghee,1450.0,10,6,1305.0,540,False,540,145.0,10.0
Munchies,Praakritik Organic Poha,120.0,6,5,112.0,500,False,500,8.0,6.666666666666667
Munchies,Praakritik Organic Natural Wild Forest Honey,160.0,6,4,150.0,200,False,200,10.0,6.25
Munchies,Popular Essentials Dry Dates (Kharak),140.0,15,6,118.0,250,False,250,22.0,15.714285714285714
Munchies,Popular Essentials Kashmiri Red Rajma,95.0,6,4,89.0,500,False,500,6.0,6.315789473684211
Munchies,Dabur Hommade - Garlic Paste,50.0,6,6,47.0,200,False,200,3.0,6.0
Munchies,Dabur 100% Pure Honey,330.0,10,1,297.0,400,False,400,33.0,10.0
Munchies,Ching's Schezwan Fried Rice(Miracle Masala),44.0,0,5,44.0,60,False,60,0.0,0.0
Munchies,"""Maggi Magic Cubes, Vegetarian Masala""",35.0,2,1,34.0,40,False,40,1.0,2.857142857142857
Munchies,Everest Tandoori Chicken Masala,74.0,9,3,67.0,100,False,100,7.0,9.45945945945946
Munchies,Popular Essentials Red Poha,45.0,4,6,43.0,500,False,500,2.0,4.444444444444445
Munchies,Everest Kitchen King Masala,142.0,9,6,128.0,200,False,200,14.0,9.859154929577464
Munchies,Pillsbury Oven Cake Mix - Rich Chocolate,165.0,10,5,147.0,285,False,285,18.0,10.909090909090908
Munchies,Eastern Super Garam Masala,74.0,6,2,69.0,200,False,200,5.0,6.756756756756757
Munchies,Maggi Magic Cubes Extra Chicken,40.0,2,6,39.0,48,False,48,1.0,2.5
Munchies,Satyam Nighties Spices  Chilli Kashmiri,102.0,6,6,95.0,100,False,100,7.0,6.862745098039216
Munchies,Eastern Cumin Powder,49.0,2,6,48.0,100,False,100,1.0,2.0408163265306123
Munchies,Popular Essentials Urad Gola White(Un-Polished),90.0,10,6,81.0,500,False,500,9.0,10.0
Munchies,24 Mantra Organic Chana Dal,95.0,6,5,89.0,500,False,500,6.0,6.315789473684211
Munchies,Delight Nuts Cashew Roasted & Salted,425.0,20,6,340.0,200,False,200,85.0,20.0
Munchies,Popular Essentials Mace/Javitri,90.0,10,3,81.0,20,False,20,9.0,10.0
Munchies,Dlicia Whip Topping Bottle,235.0,27,5,171.0,1000,False,1,64.0,27.23404255319149
Munchies,Mother's Recipe Paste Ginger & Garlic,76.0,10,4,68.0,300,False,300,8.0,10.526315789473683
Munchies,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,410.0,10,6,369.0,1000,False,1,41.0,10.0
Munchies,Satyam Pulses Masur Dal,87.0,6,6,81.0,500,False,500,6.0,6.896551724137931
Munchies,Delight Nuts Pista Roasted & Salted,425.0,20,6,340.0,200,False,200,85.0,20.0
Munchies,"Top Ramen Noodles, Atta",80.0,0,1,80.0,280,False,280,0.0,0.0
Munchies,Hershey's Cocoa Powder,95.0,0,5,95.0,70,False,70,0.0,0.0
Munchies,Praakritik Organic Singhara Atta,240.0,6,4,225.0,500,False,500,15.0,6.25
Munchies,Gits Veg Biryani Ready to Eat,110.0,10,6,99.0,265,False,265,11.0,10.0
Munchies,Delight Nuts Cranberries Sliced ,299.0,20,6,239.0,200,False,200,60.0,20.066889632107024
Munchies,Borges Durum Wheat Pasta Superior Quality,250.0,40,6,149.0,500,False,500,101.0,40.400000000000006
Munchies,Ceres Foods Laal Maas Instant Liquid Masala,220.0,50,5,110.0,200,False,200,110.0,50.0
Munchies,Popular Essentials Sattu Atta,90.0,12,3,79.0,500,False,500,11.0,12.222222222222221
Munchies,Popular Essentials Mustard Seeds Rai Yellow,25.0,0,5,25.0,100,False,100,0.0,0.0
Munchies,Praakritik Organic Extra Virgin Coconut Oil,150.0,10,5,134.0,100,False,100,16.0,10.666666666666668
Munchies,Praakritik Organic Garlic Powder,110.0,1,5,108.0,100,False,100,2.0,1.8181818181818181
Munchies,Sugarfree Gold Low Calorie Sweetner ,125.0,5,6,118.0,100,False,100,7.0,5.6000000000000005
Munchies,Aashirvaad Breakfast Instant Mix - Rice Idli,75.0,30,6,52.0,200,False,200,23.0,30.666666666666664
Munchies,Kitchens Of India Mutter Paneer,130.0,4,6,124.0,285,False,285,6.0,4.615384615384616
Munchies,Ching's Secret Veg Manchurian Masala,44.0,0,6,44.0,60,False,60,0.0,0.0
Munchies,Popular Essentials Jowa Flour,50.0,2,5,49.0,500,False,500,1.0,2.0
Munchies,Everest Shahi Biryani Masala,245.0,0,6,245.0,200,False,200,0.0,0.0
Munchies,Popular Essentials Black Til,50.0,6,4,47.0,100,False,100,3.0,6.0
Munchies,Popular Essentials Pancharatna Dal,80.0,10,6,72.0,500,False,500,8.0,10.0
Munchies,Saffola 100% Pure Honey,475.0,8,2,437.0,1000,False,750,38.0,8.0
Munchies,Popular Essentials Tamarind,150.0,14,6,128.0,500,False,500,22.0,14.666666666666666
Munchies,Gits Rice Dosa Instant Breakfast Mix,60.0,5,5,57.0,200,False,200,3.0,5.0
Munchies,Popular Essentials Poppy Seeds (Gasagase),280.0,7,6,260.0,100,False,100,20.0,7.142857142857142
Munchies,Hershey's Hot Chocolate Powder,210.0,0,4,210.0,250,False,250,0.0,0.0
Munchies,Borges Farfalle Durum Wheat Pasta ,250.0,0,5,250.0,500,False,500,0.0,0.0
Munchies,Satyam Chilli  Bedgi,82.0,10,5,73.0,100,False,100,9.0,10.975609756097562
Munchies,Aashirvaad Instant Mix - Rice Dosa,75.0,30,6,52.0,200,False,200,23.0,30.666666666666664
Munchies,Hershey's Cocoa - Natural Unsweetened,270.0,10,4,243.0,225,False,225,27.0,10.0
Munchies,Weikfield Veg Jelly Crystals - Mango,45.0,2,6,44.0,90,False,90,1.0,2.2222222222222223
Munchies,Praakritik Orrganic Cold Pressed Sesame Oil,130.0,10,5,117.0,100,False,100,13.0,10.0
Munchies,Amulya Dairy Whitener ,380.0,2,4,372.0,1000,False,1,8.0,2.1052631578947367
Munchies,ITC Master Chef Hyderabadi Biryani,75.0,30,5,52.0,80,False,80,23.0,30.666666666666664
Munchies,Flying Bird Butter Scotch Essence,50.0,2,6,49.0,20,False,20,1.0,2.0
Munchies,Dabur Hommade - Ginger Paste,50.0,6,6,47.0,200,False,200,3.0,6.0
Munchies,Popular Essentials Green Peas (Un-Polished),120.0,10,5,108.0,500,False,500,12.0,10.0
Munchies,Quaker Oats Pouch,276.0,10,6,248.0,1500,False,1,28.0,10.144927536231885
Munchies,24 Mantra Organic Urad White Whole,145.0,15,4,122.0,500,False,500,23.0,15.862068965517242
Munchies,Popular Essentials Guntur Chilli Stemless,40.0,2,2,39.0,100,False,100,1.0,2.5
Munchies,Popular Essentials Moth Whole,90.0,10,6,81.0,500,False,500,9.0,10.0
Munchies,Keya Pizza Seasoning,109.0,17,6,90.0,45,False,45,19.0,17.431192660550458
Munchies,Keya Piri Piri | Exotic Spices Mix,109.0,20,6,87.0,80,False,80,22.0,20.18348623853211
Munchies,24 Mantra Organic Moong Dal,135.0,7,6,125.0,500,False,500,10.0,7.4074074074074066
Munchies,Betty Crocker French Vanilla Cake Mix,310.0,10,6,276.0,520,False,520,34.0,10.967741935483872
Munchies,Delight Nuts Dried Cranberries ,340.0,20,6,272.0,200,False,200,68.0,20.0
Munchies,Everest Kesari Milk Masala,205.0,0,2,205.0,50,False,50,0.0,0.0
Munchies,Tong Garden Salted Cocktail Nuts,295.0,9,5,266.0,160,False,160,29.0,9.830508474576272
Munchies,MTR Uttapam Mix,165.0,5,6,156.0,500,False,500,9.0,5.454545454545454
Munchies,Gits Khaman Dhokla Instant Snack Mix,65.0,6,6,61.0,180,False,180,4.0,6.153846153846154
Munchies,Happilo Premium 100% Natural Whole Cashews,335.0,29,6,235.0,200,False,200,100.0,29.850746268656714
Munchies,Everest Dry Mango Powder,80.0,0,5,80.0,100,False,100,0.0,0.0
Munchies,Dabur Hommade - Ginger Garlic Past Tub,110.0,5,6,104.0,400,False,400,6.0,5.454545454545454
Munchies,Everest Chicken Masala,147.0,10,6,132.0,200,False,200,15.0,10.204081632653061
Munchies,Gits Medu Vada Instant Snack Mix,90.0,4,6,86.0,200,False,200,4.0,4.444444444444445
Munchies,Weikfield Drinking Chocolate Powder,65.0,10,6,58.0,100,False,100,7.0,10.76923076923077
Munchies,Popular Essentials Regular White Lobia,70.0,10,6,63.0,500,False,500,7.0,10.0
Munchies,Puro Healthy Salt Crystal,135.0,7,6,125.0,1000,False,1,10.0,7.4074074074074066
Munchies,Popular Essentials Premium Jeera Rice,140.0,0,5,140.0,1000,False,1,0.0,0.0
Munchies,Smith & Jones Shahi Paneer Masala Mix,44.0,0,6,44.0,60,False,60,0.0,0.0
Munchies,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,200.0,11,6,178.0,264,False,264,22.0,11.0
Munchies,Smith & Jones Pasta Masala,60.0,10,5,54.0,108,False,108,6.0,10.0
Munchies,Catch Black Pepper Sprinkler,100.0,0,1,100.0,50,False,50,0.0,0.0
Munchies,Weikfield Cooker Cake Mix - Chocolate,95.0,6,6,89.0,150,False,150,6.0,6.315789473684211
Munchies,ITC Master Chef Butter Chicken,75.0,30,6,52.0,80,False,80,23.0,30.666666666666664
Munchies,Masala Oats Masala & Coriander ,195.0,9,5,176.0,500,False,500,19.0,9.743589743589745
Munchies,Smith & Jones Mutter Paneer Masala,42.0,0,6,42.0,60,False,60,0.0,0.0
Munchies,Kitchens of India Dal Bukhara Gravy Mix,110.0,30,6,77.0,285,False,285,33.0,30.0
Munchies,Popular Essentials Fried Gram (Bengal Gram),70.0,10,6,63.0,500,False,500,7.0,10.0
Munchies,Gits Jalebi with Maker Dessert Mix,75.0,16,6,63.0,100,False,100,12.0,16.0
Munchies,Popular Essentials Soya Beans ,80.0,6,6,75.0,500,False,500,5.0,6.25
Munchies,24 Mantra Organic Roasted Bengal Gram Dal,105.0,7,6,97.0,500,False,500,8.0,7.6190476190476195
Munchies,Keya Italian Seasoning,109.0,10,6,98.0,35,False,35,11.0,10.091743119266056
Munchies,MTR Idli/Dosa/Chilly Chutney Powder,115.0,0,3,115.0,200,False,200,0.0,0.0
Munchies,Delight Nuts Trail Mix ,399.0,25,6,299.0,200,False,200,100.0,25.062656641604008
Munchies,Praakritik Organic Chilka Moong Dal,120.0,10,6,108.0,500,False,500,12.0,10.0
Munchies,Smith & Jones Garlic & Herbs Masala Mix,99.0,0,6,99.0,75,False,75,0.0,0.0
Munchies,Eastern Tamarind,63.0,0,6,63.0,200,False,200,0.0,0.0
Munchies,Tong Garden Wasabi Coated Greenpeas Tin,200.0,11,6,178.0,180,False,180,22.0,11.0
Munchies,Flying Bird Pineapple Artifical Food Essence,50.0,2,6,49.0,20,False,20,1.0,2.0
Munchies,Mother's Recipe Tamarind Paste,50.0,2,2,49.0,200,False,200,1.0,2.0
Munchies,Japanese Choice Udon Noodles,295.0,9,6,266.0,250,False,250,29.0,9.830508474576272
Munchies,Pantai Coconut Milk,150.0,0,4,150.0,400,False,400,0.0,0.0
Munchies,Praakritik Organic Masoor Dal,130.0,10,6,116.0,500,False,500,14.0,10.76923076923077
Munchies,Popular Essentials Classic Sona Masuri Rice,430.0,10,6,387.0,5000,False,5,43.0,10.0
Munchies,Popular Essentials Salted Murmure ,70.0,18,6,57.0,400,False,400,13.0,18.571428571428573
Munchies,Oleev Active Oil (Pouch),265.0,9,6,239.0,1000,False,1,26.0,9.811320754716983
Munchies,Delight Nuts Dried Blueberries ,540.0,20,6,432.0,150,False,150,108.0,20.0
Munchies,Popular Essentials Double Beans White,60.0,10,6,54.0,250,False,250,6.0,10.0
Munchies,Delight Nuts Almond Natural ,349.0,20,6,279.0,200,False,200,70.0,20.057306590257877
Munchies,Praakritik Organic Jaggery,160.0,6,6,150.0,900,False,900,10.0,6.25
Munchies,Praakritik Organic Raw Sugar,90.0,6,6,84.0,500,False,500,6.0,6.666666666666667
Munchies,MTR Masala - Sambar Powder,115.0,0,4,115.0,200,False,200,0.0,0.0
Munchies,RRO Til Dil Premium Til Oil Bottle,173.0,6,6,162.0,500,False,500,11.0,6.358381502890173
Munchies,ITC Master Chef Vegetable Biryani Cooking Paste,75.0,30,5,52.0,80,False,80,23.0,30.666666666666664
Munchies,Jivana Jaggery,100.0,0,2,100.0,950,False,950,0.0,0.0
Munchies,Praakritik Organic Besan,170.0,6,6,159.0,500,False,500,11.0,6.470588235294119
Munchies,MTR Instant Gulab Jamun Mix,195.0,9,6,176.0,500,False,500,19.0,9.743589743589745
Munchies,Maggi Magic Cubes Extra Chicken,199.0,0,2,199.0,240,False,240,0.0,0.0
Munchies,On1y Mixed Herbs,99.0,0,6,99.0,14,False,14,0.0,0.0
Munchies,Popular Essentials Urad Gola Black (Un-Polished),80.0,10,6,72.0,500,False,500,8.0,10.0
Munchies,Gits Dessert Mix China Grass Bombay Halwa,55.0,0,4,55.0,80,False,80,0.0,0.0
Munchies,Praakritik Organic Basmati Rice,170.0,0,5,170.0,500,False,500,0.0,0.0
Munchies,Ceres Foods Nalli Nihari Instant Liquid Masala,220.0,50,6,110.0,200,False,200,110.0,50.0
Munchies,Borges Canola Oil Pet Bottle,399.0,0,6,399.0,1000,False,1,0.0,0.0
Munchies,Suhana Biryani Masala,66.0,0,6,66.0,50,False,50,0.0,0.0
Munchies,On1y Black Salt Grinder,99.0,0,6,99.0,100,False,100,0.0,0.0
Munchies,Popular Essentials Nylon Til,40.0,2,6,39.0,100,False,100,1.0,2.5
Munchies,Pillsbury Rich Choco Oven Cake Mix - Egg Free,170.0,6,6,159.0,270,False,270,11.0,6.470588235294119
Munchies,Weikfield Tomato Salsa Instant Pasta,25.0,0,1,25.0,77,False,77,0.0,0.0
Munchies,Praakritik Organic Jowar Atta,110.0,6,6,103.0,500,False,500,7.0,6.363636363636363
Munchies,Sugarfree Gold Low Calorie Sweetner ,270.0,7,6,251.0,50,False,50,19.0,7.037037037037037
Munchies,Epicurea Thai Jasmine Rice,295.0,0,4,295.0,500,False,500,0.0,0.0
Munchies,Yummiez Chicken Garlic Fingers Pouch,250.0,0,5,250.0,400,False,400,0.0,0.0
Munchies,RRO Primio Refined Groundnut (Jar),490.0,11,6,436.0,2000,False,2,54.0,11.020408163265307
Munchies,Praakritik Organic Tuvar Dal,140.0,0,6,140.0,500,False,500,0.0,0.0
Munchies,Sugarfree Gold Low Calorie Sweetner,185.0,5,3,175.0,300,False,300,10.0,5.405405405405405
Munchies,Cantina Beans Mexican Beans,250.0,14,6,213.0,410,False,410,37.0,14.799999999999999
Munchies,Pillsbury Oven Cake Mix - Vanilla,175.0,10,6,156.0,225,False,225,19.0,10.857142857142858
Munchies,Hershey's Chocolate Milk Booster,200.0,0,6,200.0,450,False,450,0.0,0.0
Munchies,Popular Essentials Byadagi Chilli Stemless,80.0,0,6,80.0,100,False,100,0.0,0.0
Munchies,Suhana Spice Mix - Chicken Biryani,66.0,0,6,66.0,50,False,50,0.0,0.0
Munchies,Praakritik Organic Yellow Moon Dal,135.0,0,6,135.0,500,False,500,0.0,0.0
Munchies,Maggi Magic Cubes Extra Chicken,199.0,10,6,179.0,240,False,240,20.0,10.050251256281408
Munchies,Dhara Filtered Groundnut Oil (Jar),1050.0,0,2,1050.0,5000,False,5,0.0,0.0
Munchies,24 Mantra Sona Masuri Brown Rice,475.0,10,6,423.0,5000,False,5,52.0,10.947368421052632
Munchies,24 Mantra Organic Pancharatna Dal - Split,130.0,7,6,120.0,500,False,500,10.0,7.6923076923076925
Munchies,24 Mantra Organic Cumin Powder,70.0,0,6,70.0,100,False,100,0.0,0.0
Munchies,Popular Essentials Samba Broken Wheat,100.0,11,6,89.0,500,False,500,11.0,11.0
Munchies,Betty Crocker Chocolate Fudge Cake Mix,295.0,0,6,295.0,475,False,475,0.0,0.0
Munchies,Borges Extra Light Olive Oil Bottle ,2600.0,46,6,1399.0,2000,False,2,1201.0,46.19230769230769
Munchies,Flying Bird Premium Orange Artificial Food Essence,60.0,0,6,60.0,20,False,20,0.0,0.0
Munchies,Popular Essentials Red Cherry/Gundu Chilli,95.0,0,6,95.0,100,False,100,0.0,0.0
Munchies,Super Saver Kolam Rice Sortex Clean ,700.0,10,3,630.0,5000,False,5,70.0,10.0
Munchies,Flying Bird Food Essence - Kewra,50.0,0,6,50.0,20,False,20,0.0,0.0
Munchies,MTR Vada Breakfast,200.0,0,1,200.0,500,False,500,0.0,0.0
Munchies,On1y Pasta Seasoning,99.0,0,6,99.0,30,False,30,0.0,0.0
Munchies,Praakritik Organic Indrayani Rice,70.0,0,6,70.0,500,False,500,0.0,0.0
Munchies,On1y Pizza Seasoning,99.0,0,6,99.0,28,False,28,0.0,0.0
Munchies,Kitchens of India Mutter Paneer Mix,120.0,30,4,84.0,285,False,285,36.0,30.0
Munchies,Aashirvaad Svasti Cow Ghee Tetra Pack,295.0,0,6,295.0,500,False,500,0.0,0.0
Munchies,Weikfield Cooker Cake Mix - Vanilla,95.0,0,6,95.0,150,False,150,0.0,0.0
Munchies,Praakritik Organic Kapli Wheat Atta,165.0,10,6,147.0,1000,False,1,18.0,10.909090909090908
Munchies,Epicurea Sushi Rice,295.0,0,6,295.0,500,False,500,0.0,0.0
Munchies,Sugarfree Natural Green Stevia Leaves Zero Calorie,75.0,0,2,75.0,100,False,100,0.0,0.0
Munchies,Smith & Jones Italian Spices Masala Mix,99.0,0,6,99.0,75,False,75,0.0,0.0
Munchies,Satyam Nighties Spices  Chilli Bore,89.0,10,6,80.0,100,False,100,9.0,10.112359550561797
Munchies,Weikfield Veg Jelly Crystals - Orange,45.0,2,6,44.0,90,False,90,1.0,2.2222222222222223
Munchies,Praakritik Organic Jumbo Rolled Oats,190.0,11,6,169.0,500,False,500,21.0,11.052631578947368
Munchies,On1y Sea Salt Grinder,89.0,0,6,89.0,100,False,100,0.0,0.0
Munchies,Delight Nuts Berries Mix ,399.0,20,6,319.0,200,False,200,80.0,20.050125313283207
Munchies,Everest Kesari Milk Masala,205.0,0,6,205.0,50,False,20,0.0,0.0
Munchies,Praakritik Organic Ginger Powder,139.0,10,6,125.0,100,False,100,14.0,10.071942446043165
